"","","s0",""
"6860",38602,9.20748029954321,5
"6861",35779,5.63778834009993,0
"6862",35426,5.77739468304606,0
"6863",41677,5.77766943535858,2
"6864",37805,5.59810975483012,10
"6865",35465,5.63778834009993,0
"6866",38440,5.77840785276143,0
"6867",41174,5.63778834009993,0
"6868",42507,5.63778834009993,0
"6869",39899,5.63778834009993,0
"6870",37482,8.84766264047624,5
"6871",40929,6.23946514886967,0
"6872",37918,5.63778834009993,0
"6873",38144,7.43438410345726,0
"6874",39830,5.63778834009993,0
"6875",39029,5.98549348849872,5
"6876",38314,7.43438410345726,0
"6877",41430,5.63778834009993,10
"6878",41651,5.63778834009993,0
"6879",35838,7.43438410345726,0
"6880",34732,5.63778834009993,0
"6881",40813,5.63778834009993,10
"6882",40446,5.63778834009993,0
"6883",38338,10.2925034599524,10
"6884",37163,7.43438410345726,0
"6885",40681,17.1546560897371,20
"6886",39441,5.63778834009993,0
"6887",39703,5.69580570970889,8
"6888",39020,5.63778834009993,0
"6889",39985,7.43438410345726,0
"6890",39017,5.96870053248419,0
"6891",38598,5.63778834009993,0
"6892",39585,5.63778834009993,0
"6893",41309,7.43438410345726,0
"6894",36881,5.63778834009993,0
"6895",39763,5.63778834009993,5
"6896",41323,5.63778834009993,0
"6897",37139,6.13073711871567,0
"6898",36611,5.63778834009993,0
"6899",42053,7.43438410345726,0
"6900",41788,9.21181525998602,5
"6901",38495,4.55667708499013,0
"6902",41354,5.63778834009993,0
"6903",36976,5.77840785276143,0
"6904",42402,7.43438410345726,0
"6905",38759,5.63778834009993,0
"6906",38163,5.98549348849872,5
"6907",38995,7.43438410345726,0
"6908",39518,7.98660175905593,0
"6909",39507,5.77739468304606,0
"6910",36027,6.53758854254651,0
"6911",37173,5.63778834009993,0
"6912",41057,5.63778834009993,0
"6913",40028,5.77720629830714,5
"6914",35249,5.63778834009993,0
"6915",40488,5.63778834009993,0
"6916",36472,5.63778834009993,0
"6917",35338,5.63778834009993,0
"6918",39134,5.63778834009993,0
"6919",40836,5.77840785276143,0
"6920",36913,5.63778834009993,0
"6921",40105,6.13073711871567,0
"6922",39475,7.61665861153757,10
"6923",37194,5.77766943535858,0
"6924",36969,6.415556964834,0
"6925",38575,5.63778834009993,3
"6926",36810,5.77739468304606,5
"6927",41125,5.77840785276143,0
"6928",36831,5.63778834009993,0
"6929",38723,7.43438410345726,0
"6930",38923,7.59190211740622,0
"6931",42547,5.63778834009993,0
"6932",39062,6.11526152102093,0
"6933",39069,5.47815577153573,0
"6934",40919,5.63778834009993,5
"6935",36067,5.77840785276143,0
"6936",39301,9.28097025870485,0
"6937",34808,5.77766943535858,0
"6938",39579,5.63778834009993,0
"6939",38183,7.98660175905593,0
"6940",38296,7.59190211740622,0
"6941",41448,5.63778834009993,0
"6942",35734,5.63778834009993,0
"6943",34833,8.74229729016777,0
"6944",41804,5.96870053248419,0
"6945",37970,6.23515404683085,0
"6946",37397,5.63778834009993,0
"6947",40791,7.43438410345726,5
"6948",38709,5.63778834009993,0
"6949",41086,6.415556964834,0
"6950",40494,5.63778834009993,0
"6951",42569,4.55667708499013,2
"6952",39811,7.43438410345726,0
"6953",39124,5.63778834009993,0
"6954",40080,5.77840785276143,0
"6955",34815,5.63778834009993,0
"6956",40004,5.63778834009993,0
"6957",40213,7.98660175905593,0
"6958",42481,5.63778834009993,4
"6959",35959,6.23515404683085,5
"6960",39936,4.47688943468772,0
"6961",35856,7.43438410345726,0
"6962",41922,5.77739468304606,0
"6963",37845,5.63778834009993,0
"6964",39918,5.63778834009993,0
"6965",40514,5.77766943535858,0
"6966",40537,5.63778834009993,0
"6967",36783,5.63778834009993,0
"6968",35131,5.63778834009993,0
"6969",38891,5.63778834009993,0
"6970",35980,5.63778834009993,0
"6971",36668,7.43438410345726,0
"6972",37007,9.57832327961628,0
"6973",36329,9.57832327961628,0
"6974",35323,9.57832327961628,0
"6975",36887,9.57832327961628,0
"6976",35332,9.57832327961628,0
"6977",37225,9.57832327961628,10
"6978",35383,9.57832327961628,0
"6979",36203,9.57832327961628,0
"6980",36896,13.6480877587477,0
"6981",36493,9.28097025870485,5
"6982",35558,9.86606697528852,0
"6983",35748,9.57832327961628,0
"6984",35532,9.57832327961628,12
"6985",36536,13.6480877587477,0
"6986",36120,9.57832327961628,0
"6987",40473,6.55396694019011,0
"6988",35430,9.86606697528852,15
"6989",35693,15.5223414052572,10
"6990",34945,13.6480877587477,0
"6991",35866,9.57832327961628,0
"6992",34981,9.57832327961628,0
"6993",35801,9.57832327961628,0
"6994",36479,9.57832327961628,0
"6995",36608,9.57832327961628,0
"6996",35771,9.57832327961628,0
"6997",36724,9.57832327961628,0
"6998",35827,9.57832327961628,0
"6999",37109,9.57832327961628,0
"7000",35362,9.57832327961628,0
"7001",34754,9.57832327961628,0
"7002",35449,13.6480877587477,0
"7003",34966,9.57832327961628,5
"7004",36878,9.57832327961628,0
"7005",36064,9.57832327961628,0
"7006",35539,9.57832327961628,0
"7007",36244,9.57832327961628,0
"7008",35850,9.57832327961628,0
"7009",35955,9.57832327961628,0
"7010",35475,9.57832327961628,0
"7011",40131,6.55396694019011,0
"7012",36739,9.57832327961628,0
"7013",34761,9.57832327961628,0
"7014",36665,13.2194877232638,0
"7015",35462,9.57832327961628,0
"7016",34790,9.57832327961628,0
"7017",36344,9.57832327961628,0
"7018",35442,11.1155483266869,0
"7019",37102,9.57832327961628,0
"7020",36500,9.57832327961628,0
"7021",35741,9.57832327961628,0
"7022",35003,6.55396694019011,10
"7023",36429,9.57832327961628,0
"7024",36215,9.57832327961628,0
"7025",35681,9.57832327961628,0
"7026",35844,9.57832327961628,0
"7027",37079,9.57832327961628,0
"7028",36524,13.6480877587477,0
"7029",34772,9.57832327961628,0
"7030",36677,9.86606697528852,0
"7031",36098,9.57832327961628,0
"7032",36181,9.57832327961628,0
"7033",36893,9.57832327961628,0
"7034",36517,9.57832327961628,0
"7035",36719,9.57832327961628,25
"7036",35170,9.57832327961628,10
"7037",36547,9.57832327961628,0
"7038",37241,9.57832327961628,0
"7039",36408,9.57832327961628,0
"7040",34736,9.57832327961628,0
"7041",35628,9.57832327961628,0
"7042",36048,9.57832327961628,0
"7043",36849,9.57832327961628,0
"7044",34744,9.57832327961628,0
"7045",35181,9.57832327961628,0
"7046",35283,9.57832327961628,0
"7047",35421,9.87004887628203,10
"7048",36987,9.57832327961628,0
"7049",37997,6.55396694019011,0
"7050",35331,7.36517733052686,5
"7051",36742,16.3627340108017,0
"7052",35184,9.57832327961628,0
"7053",35639,9.57832327961628,0
"7054",36727,9.57832327961628,0
"7055",37187,14.104610725077,0
"7056",36220,13.6480877587477,0
"7057",36490,9.57832327961628,0
"7058",36923,9.57832327961628,0
"7059",35148,9.57832327961628,0
"7060",37237,9.57832327961628,0
"7061",34836,9.57832327961628,0
"7062",37123,9.57832327961628,0
"7063",35081,9.57832327961628,15
"7064",36469,9.57832327961628,0
"7065",36691,9.57832327961628,0
"7066",35350,9.57832327961628,0
"7067",35080,9.57832327961628,0
"7068",36780,9.57832327961628,0
"7069",36899,9.57832327961628,0
"7070",36194,9.57832327961628,0
"7071",35695,9.57832327961628,0
"7072",40953,6.55396694019011,0
"7073",35134,9.57832327961628,0
"7074",35305,9.57832327961628,0
"7075",34988,9.57832327961628,0
"7076",35192,9.57832327961628,0
"7077",35869,9.57832327961628,0
"7078",35823,6.77382701536793,0
"7079",34738,9.86606697528852,5
"7080",35804,9.57832327961628,0
"7081",34780,13.6480877587477,0
"7082",35377,9.57832327961628,0
"7083",34765,13.6480877587477,0
"7084",35537,9.57832327961628,10
"7085",35397,9.86606697528852,0
"7086",35658,9.57832327961628,0
"7087",36390,9.57832327961628,0
"7088",34787,9.57832327961628,0
"7089",36282,9.57832327961628,0
"7090",36442,9.57832327961628,0
"7091",36207,24.485877717274,25
"7092",35671,10.3416343175779,10
"7093",35945,9.57832327961628,0
"7094",36453,9.57832327961628,0
"7095",35071,9.57832327961628,0
"7096",37116,10.3416343175779,0
"7097",36104,9.57832327961628,0
"7098",40786,6.55302448845662,0
"7099",35393,9.57832327961628,0
"7100",36504,9.57832327961628,0
"7101",37224,6.55396694019011,5
"7102",34880,9.57832327961628,0
"7103",37011,9.57832327961628,0
"7104",37075,9.57832327961628,0
"7105",34709,9.57832327961628,0
"7106",36622,9.57832327961628,0
"7107",36322,9.86606697528852,0
"7108",36200,9.57832327961628,0
"7109",35645,9.57832327961628,0
"7110",36647,9.57832327961628,0
"7111",34852,9.57832327961628,0
"7112",40077,6.19785642980414,0
"7113",36445,9.57832327961628,0
"7114",35970,9.57832327961628,0
"7115",35927,9.57832327961628,0
"7116",35016,9.57832327961628,0
"7117",36965,9.57832327961628,0
"7118",35485,9.57832327961628,0
"7119",37211,9.57832327961628,0
"7120",36045,9.57832327961628,0
"7121",36071,9.57832327961628,0
"7122",36224,13.6480877587477,0
"7123",35517,9.57832327961628,0
"7124",35847,9.57832327961628,0
"7125",35584,9.57832327961628,0
"7126",37174,9.57832327961628,10
"7127",34751,9.57832327961628,0
"7128",36817,9.57832327961628,0
"7129",36197,9.57832327961628,0
"7130",34954,9.57832327961628,0
"7131",34970,9.57832327961628,0
"7132",34973,9.57832327961628,0
"7133",35782,9.57832327961628,0
"7134",35269,9.57832327961628,0
"7135",34706,9.57832327961628,0
"7136",35529,9.57832327961628,0
"7137",35121,11.202475277921,0
"7138",37197,16.3627340108017,0
"7139",36111,9.57832327961628,0
"7140",36365,10.3346074874154,0
"7141",36020,9.57832327961628,0
"7142",37168,9.57832327961628,0
"7143",36487,9.57832327961628,0
"7144",37260,16.6142417758855,0
"7145",37045,9.57832327961628,0
"7146",35494,9.57832327961628,0
"7147",35077,9.57832327961628,0
"7148",36593,9.57832327961628,0
"7149",36597,9.57832327961628,0
"7150",35084,9.57832327961628,0
"7151",35887,9.86606697528852,0
"7152",36702,9.57832327961628,5
"7153",37082,9.57832327961628,0
"7154",37223,13.6480877587477,0
"7155",36311,9.57832327961628,0
"7156",36673,9.57832327961628,0
"7157",35205,13.6480877587477,0
"7158",36053,9.57832327961628,10
"7159",36925,9.57832327961628,5
"7160",35101,9.57832327961628,0
"7161",36908,9.57832327961628,0
"7162",36147,9.57832327961628,0
"7163",34729,9.57832327961628,10
"7164",35755,9.86606697528852,0
"7165",37098,9.57832327961628,0
"7166",37257,9.57832327961628,6
"7167",36153,9.57832327961628,0
"7168",39079,7.77024167983163,0
"7169",35923,13.6480877587477,20
"7170",35917,9.57832327961628,0
"7171",36208,13.6480877587477,0
"7172",35300,9.57832327961628,25
"7173",34740,9.57832327961628,0
"7174",35138,9.57832327961628,0
"7175",35239,9.57832327961628,0
"7176",36007,9.57832327961628,0
"7177",36571,16.3627340108017,0
"7178",35459,9.57832327961628,0
"7179",36177,9.57832327961628,0
"7180",35043,9.57832327961628,0
"7181",36263,9.57832327961628,0
"7182",39140,6.55396694019011,0
"7183",36839,9.57832327961628,0
"7184",36771,9.57832327961628,0
"7185",36372,9.57832327961628,0
"7186",36997,9.57832327961628,0
"7187",36352,9.57832327961628,0
"7188",36733,9.57832327961628,0
"7189",34907,9.57832327961628,0
"7190",36698,9.57832327961628,10
"7191",36449,9.57832327961628,0
"7192",36533,9.57832327961628,0
"7193",36285,9.57832327961628,0
"7194",36680,9.57832327961628,0
"7195",35644,9.57832327961628,5
"7196",35107,9.57832327961628,0
"7197",36439,9.57832327961628,0
"7198",37149,9.57832327961628,0
"7199",36382,9.57832327961628,0
"7200",34999,9.57832327961628,0
"7201",35592,6.55396694019011,10
"7202",35896,9.57832327961628,0
"7203",36618,9.57832327961628,0
"7204",35439,9.57832327961628,0
"7205",36091,9.57832327961628,0
"7206",37155,9.57832327961628,0
"7207",35036,9.57832327961628,0
"7208",34860,9.57832327961628,0
"7209",37037,9.57832327961628,0
"7210",35882,13.6480877587477,0
"7211",37025,9.86606697528852,0
"7212",36748,9.57832327961628,0
"7213",36231,9.57832327961628,0
"7214",35891,9.57832327961628,0
"7215",36466,9.57832327961628,0
"7216",37247,13.6480877587477,0
"7217",36292,9.57832327961628,0
"7218",40592,6.19785642980414,0
"7219",34870,9.57832327961628,0
"7220",35062,9.57832327961628,0
"7221",35556,6.55396694019011,10
"7222",34848,9.57832327961628,0
"7223",36716,9.57832327961628,0
"7224",36634,9.57832327961628,0
"7225",34699,9.57832327961628,0
"7226",37229,9.57832327961628,0
"7227",34811,9.57832327961628,0
"7228",36864,9.57832327961628,0
"7229",39487,10.7300722697486,12
"7230",36082,9.57832327961628,0
"7231",35612,13.6480877587477,0
"7232",35046,9.57832327961628,0
"7233",35136,9.57832327961628,10
"7234",36337,16.3627340108017,0
"7235",35059,9.57832327961628,0
"7236",36694,9.57832327961628,0
"7237",35939,9.57832327961628,0
"7238",35835,9.57832327961628,0
"7239",34718,9.57832327961628,0
"7240",35900,9.57832327961628,0
"7241",37205,9.57832327961628,0
"7242",39293,18.4485878502357,0
"7243",37869,10.202026969606,0
"7244",6735,8.08260178940879,0
"7245",7796,8.48468504838313,0
"7246",16883,6.40691353676056,5
"7247",14745,5.77731643508742,0
"7248",5243,5.64511978320756,5
"7249",5687,8.56654065980626,10
"7250",13009,6.25278209087935,0
"7251",2243,5.68115139778371,0
"7252",7033,6.4447905441949,7
"7253",8101,5.57168949055527,0
"7254",16831,5.77788970891916,0
"7255",2366,6.01138752031297,0
"7256",18116,5.63079976277575,0
"7257",23624,5.77710428114181,0
"7258",18536,5.77739468304606,0
"7259",23841,5.92459434520494,0
"7260",28317,5.77720629830714,5
"7261",20333,8.67947974359391,0
"7262",22259,6.34051939713932,0
"7263",29402,6.34051939713932,0
"7264",30036,6.19785642980414,0
"7265",32274,5.77739468304606,5
"7266",22886,7.27061095094559,0
"7267",5010,8.59017244856687,0
"7268",8387,5.46462704358628,5
"7269",3073,5.74429601460229,0
"7270",15647,6.37300610413804,5
"7271",28711,5.71587010607132,5
"7272",11143,5.56065777487786,0
"7273",21823,5.63752340048244,0
"7274",2267,8.63598607966987,10
"7275",9520,14.7073855033449,20
"7276",12761,7.89549908177308,0
"7277",27982,5.77708863155008,0
"7278",16540,6.43039411917986,0
"7279",17343,6.29976471842743,0
"7280",2849,4.77749530238823,0
"7281",15097,8.68143177262937,10
"7282",16066,5.69553237600923,0
"7283",4444,5.77602632529299,5
"7284",1235,5.90139059074083,5
"7285",4728,5.83302139098086,0
"7286",5932,7.46857731334503,7.5
"7287",27159,5.6886240278933,5
"7288",9273,5.57014078205815,0
"7289",3538,5.79320112829101,0
"7290",2828,6.36520328407238,0
"7291",9244,5.91737891921436,0
"7292",29180,8.56916450196675,0
"7293",19978,8.08862571711249,0
"7294",9315,5.38078662511022,5
"7295",4271,5.76667955667573,5
"7296",19871,5.77731643508742,5
"7297",18230,6.89952864201756,0
"7298",4708,8.7615782427484,10
"7299",3079,5.78753153240272,5
"7300",8483,5.77880845304529,5
"7301",27374,5.66560752926841,5
"7302",20611,8.797983563557,0
"7303",12643,5.62780216240841,0
"7304",24010,5.65494693046396,0
"7305",8360,4.81121327968196,0
"7306",12719,5.77715934953195,0
"7307",29730,5.93171214380869,10
"7308",22040,5.77731643508742,5
"7309",10926,4.74593511399799,0
"7310",18337,5.71679522796178,5
"7311",17888,5.71679522796178,7.5
"7312",7839,5.57166291982609,10
"7313",26660,5.77755988821649,10
"7314",3291,5.52013055800201,5
"7315",11846,6.66541212004335,5
"7316",6196,5.78341804008588,7
"7317",19703,5.77710428114181,5
"7318",21887,6.40692156770737,5
"7319",29056,6.2355076367402,0
"7320",9670,5.68031569511484,5
"7321",9638,5.98255181835843,5
"7322",7366,8.0611210256907,9
"7323",13950,5.68861651645946,0
"7324",11150,6.32360243706841,5
"7325",9138,5.77731643508742,5
"7326",10111,7.4209628717307,0
"7327",21296,5.91470869088015,5
"7328",17301,5.81032370563081,5
"7329",8831,5.52415574030786,0
"7330",23885,5.83430183663372,0
"7331",24656,6.28024037040288,0
"7332",23163,5.84745339976027,0
"7333",12584,5.91470869088015,10
"7334",5123,4.35301859317587,2
"7335",761,5.89995543145499,0
"7336",5024,7.84454586544529,0
"7337",12591,7.1859782773638,0
"7338",12622,5.70129122364197,5
"7339",15130,6.08380488976696,0
"7340",14277,7.70306449493295,0
"7341",3030,5.69636368927865,5
"7342",1476,8.57973990600342,10
"7343",9556,7.09506165864389,5
"7344",28021,8.52411169578047,0
"7345",16359,5.77731643508742,5
"7346",28786,6.18353301113306,7
"7347",2707,8.55323963517879,10
"7348",311,5.73726277550895,5
"7349",17211,5.77720629830714,0
"7350",20951,6.19636423633051,0
"7351",30902,6.36526435375053,5
"7352",26181,5.77710428114181,5
"7353",27808,5.77710428114181,0
"7354",19786,5.77708863155008,5
"7355",29800,6.77366186212116,0
"7356",14358,5.57417705341543,5
"7357",16780,5.77720629830714,0
"7358",16805,5.77710428114181,5
"7359",20843,5.73625149290185,0
"7360",24976,5.77720629830714,0
"7361",19330,6.33467615880672,0
"7362",28351,6.40033275372142,0
"7363",13184,8.07549429367704,0
"7364",16729,6.41036152112143,0
"7365",21834,8.67947974359391,0
"7366",28377,5.77720629830714,0
"7367",30694,5.77710428114181,0
"7368",20348,14.4924842439794,0
"7369",24855,5.59810975483012,0
"7370",31885,5.98801030119655,0
"7371",25323,7.51656368241657,0
"7372",17194,5.77739468304606,0
"7373",23236,5.77739468304606,0
"7374",31734,7.58755562738262,0
"7375",19334,5.65483371424897,0
"7376",23064,5.77720629830714,0
"7377",16714,6.19785642980414,10
"7378",23606,8.67947974359391,0
"7379",29005,5.77739468304606,0
"7380",25234,6.77382701536793,0
"7381",33937,5.95376287028758,0
"7382",29365,5.77720629830714,0
"7383",30432,5.77739468304606,0
"7384",32002,5.77766943535858,5
"7385",25783,6.17233650025699,0
"7386",26128,5.5454100945876,5
"7387",29070,5.77766943535858,0
"7388",23442,5.77739468304606,0
"7389",32244,6.23515404683085,0
"7390",25925,5.77840785276143,0
"7391",31184,5.77840785276143,0
"7392",24491,5.77840785276143,0
"7393",28498,5.77840785276143,0
"7394",26762,5.77840785276143,0
"7395",30375,6.08784147908118,0
"7396",31032,5.77840785276143,0
"7397",31740,6.55396694019011,0
"7398",32262,6.58484988788219,0
"7399",28463,5.77840785276143,0
"7400",24426,5.77766943535858,0
"7401",31361,5.77766943535858,10
"7402",28235,5.77840785276143,0
"7403",7528,9.22148542337595,10
"7404",13699,6.00399509886965,5
"7405",23282,4.67271217511314,0
"7406",5474,5.57061709816661,0
"7407",14709,5.64656877267893,0
"7408",8257,5.85202475618649,5
"7409",10739,6.16808766131803,0
"7410",19369,8.96902664796389,0
"7411",3822,5.64424436845084,0
"7412",15113,5.72278379743231,5
"7413",11535,5.77788970891916,0
"7414",23881,5.77708863155008,0
"7415",27475,5.77708863155008,0
"7416",840,8.52252497625978,0
"7417",15761,6.14264438934889,0
"7418",3377,5.54668618380383,5
"7419",8797,5.48533759266489,0
"7420",4394,8.73483257302786,0
"7421",20466,5.93171214380869,0
"7422",11198,5.77170458342087,0
"7423",12866,6.57379867976323,0
"7424",10379,8.28521212562146,0
"7425",26690,8.58616795489528,5
"7426",12183,5.77939737646875,0
"7427",11685,6.47969695752005,5
"7428",19463,5.90125726381729,0
"7429",24822,5.77715934953195,5
"7430",9237,6.88723638175666,5
"7431",15633,12.0369379733966,0
"7432",5407,8.73146044245158,10
"7433",1746,5.51735437516088,5
"7434",17955,5.77731643508742,0
"7435",16819,9.43047747510415,10
"7436",7375,5.49311107186512,5
"7437",12399,5.93171214380869,0
"7438",19843,7.47403550617152,10
"7439",12308,6.25503289664021,0
"7440",21079,5.77731643508742,0
"7441",20970,6.88723638175666,5
"7442",11791,5.6653665761092,5
"7443",17,5.58056834197481,0
"7444",5140,7.98622188712143,0
"7445",4261,6.2343327650977,0
"7446",7243,8.57543060631119,0
"7447",18371,8.79220135395687,0
"7448",18751,6.20782471648856,5
"7449",19071,5.7770786017623,0
"7450",2192,5.64871240620544,10
"7451",22241,5.77710428114181,0
"7452",15580,8.55571307490388,0
"7453",20112,5.77708863155008,0
"7454",24136,5.77720629830714,0
"7455",18952,6.2776283252491,0
"7456",25808,7.70461794253854,0
"7457",13281,5.77720629830714,0
"7458",23722,6.27280535734107,0
"7459",20525,7.53764230008441,0
"7460",23748,5.57417705341543,5
"7461",15741,5.77708863155008,5
"7462",15209,5.68390563043236,5
"7463",13873,8.84742730696214,0
"7464",20299,6.2776283252491,5
"7465",27179,7.47403550617152,0
"7466",24864,5.65528602299402,5
"7467",16871,7.19368945280899,0
"7468",12730,4.62096836960342,0
"7469",22631,5.77739468304606,5
"7470",24547,5.77708863155008,0
"7471",20263,5.77739468304606,0
"7472",17041,5.77720629830714,0
"7473",16820,6.02502393250732,0
"7474",19958,5.77720629830714,0
"7475",14488,5.77720629830714,5
"7476",25181,5.77766943535858,0
"7477",25550,9.0197683012191,0
"7478",25881,12.0147593755054,15
"7479",21881,5.77766943535858,0
"7480",24417,5.77739468304606,10
"7481",26487,5.77766943535858,0
"7482",21176,5.83888950813009,0
"7483",26265,5.77766943535858,0
"7484",24098,5.77766943535858,0
"7485",25115,5.77766943535858,0
"7486",24219,4.55667708499013,0
"7487",16584,9.71862827618243,0
"7488",22675,5.70665545912253,0
"7489",20387,5.84745848009609,0
"7490",2833,5.8850609246305,0
"7491",15074,5.68534053668912,0
"7492",3796,5.90604996308518,5
"7493",4982,5.78007266746581,0
"7494",8157,8.38249477508002,0
"7495",20012,5.77788970891916,5
"7496",13062,7.1001363004306,0
"7497",9478,9.06601894826164,0
"7498",15992,5.74329773865187,0
"7499",4603,5.8815312647627,0
"7500",10154,6.1970376251043,0
"7501",16060,5.9142563821351,0
"7502",13458,14.3364991452505,0
"7503",11438,5.93571663748028,10
"7504",6887,5.77880845304529,0
"7505",8382,5.88992669111903,0
"7506",5303,5.93283189247759,7
"7507",8833,4.47627147678591,5
"7508",12611,8.57182964996513,0
"7509",20278,7.57198641247681,0
"7510",13877,5.58237951760704,0
"7511",18155,5.98336070078207,0
"7512",15090,5.84745848009609,0
"7513",13169,9.31315062983593,0
"7514",19174,9.24756656249818,0
"7515",19723,5.85920336022991,0
"7516",18408,5.90264117665491,0
"7517",17972,5.59810975483012,0
"7518",21012,8.84766264047624,0
"7519",9705,12.1524276218736,0
"7520",8116,6.87198442606839,10
"7521",1547,4.64484878267497,0
"7522",11115,10.3400970076925,0
"7523",4845,15.1597322702904,0
"7524",14264,13.1638338796863,10
"7525",10205,11.2195180278654,0
"7526",114,6.28000955832606,0
"7527",2625,9.08170544900403,0
"7528",13798,12.6245584397023,0
"7529",10081,9.76037944363049,0
"7530",11804,9.64527535647652,0
"7531",301,8.52060736510525,0
"7532",7921,9.03362641094831,0
"7533",27720,9.768107057722,0
"7534",7668,9.99036478987689,0
"7535",2381,5.59985081922445,10
"7536",14959,6.46188340462697,0
"7537",20197,10.0248166586606,0
"7538",10722,9.65554314322267,0
"7539",5489,9.70579076118218,0
"7540",8677,8.74516365932645,0
"7541",12227,6.7766933845266,10
"7542",24702,9.66645983197428,0
"7543",11234,7.48696417815814,7
"7544",680,6.13418796916381,0
"7545",11463,10.0615701276943,10
"7546",24316,8.57977475319334,0
"7547",19302,13.238630316566,0
"7548",18547,6.55786733528025,0
"7549",31541,6.53965648517728,0
"7550",16991,11.043734788786,0
"7551",21632,12.9160989881189,0
"7552",12967,11.1778354879959,0
"7553",18033,10.2468980093883,0
"7554",17632,6.7695310048628,10
"7555",25414,9.03706304777252,0
"7556",28308,4.52842115716812,2
"7557",20128,9.06502948615364,0
"7558",7444,10.5061862356108,0
"7559",25249,7.67286185294489,0
"7560",28576,10.0248166586606,10
"7561",15773,15.4423012207308,0
"7562",27775,6.68696905292695,0
"7563",24930,9.06502948615364,0
"7564",31637,12.4976908509265,0
"7565",21920,9.87050448335672,0
"7566",30473,10.8423768172651,15
"7567",28916,9.87004887628203,0
"7568",25274,13.5220200808693,0
"7569",28043,10.6336718807033,0
"7570",32152,7.05858774566224,0
"7571",24879,9.28097025870485,0
"7572",30699,15.3616240844424,0
"7573",27826,7.77190544688217,5
"7574",29961,9.42363322604003,5
"7575",22183,9.87004887628203,0
"7576",28466,9.87004887628203,0
"7577",27986,9.87010394467218,0
"7578",29782,10.3346074874154,0
"7579",28168,6.67934316962704,7
"7580",24607,6.54285290208089,0
"7581",20608,6.0296735329218,5
"7582",16951,8.84766264047624,0
"7583",25663,9.42363322604003,0
"7584",16119,9.87004887628203,0
"7585",18233,10.4784891244479,0
"7586",28267,6.09249107949566,5
"7587",21799,11.202475277921,0
"7588",30315,9.06111018352704,0
"7589",29053,11.202475277921,0
"7590",27386,9.86606697528852,0
"7591",31811,13.2194877232638,0
"7592",32336,15.2513801582792,0
"7593",32293,11.202475277921,0
"7594",31341,10.1111000688654,0
"7595",25562,9.06111018352704,0
"7596",27505,6.54285290208089,0
"7597",27955,9.86606697528852,0
"7598",27661,9.42363322604003,0
"7599",25492,13.2194877232638,0
"7600",29975,13.2194877232638,0
"7601",24950,9.86606697528852,0
"7602",30483,10.1718472225702,0
"7603",27787,9.87004887628203,0
"7604",2503,7.07884550411943,0
"7605",11043,10.1032241831174,0
"7606",9055,10.8833100052604,0
"7607",17993,13.6128546187556,0
"7608",1431,10.3672383936474,0
"7609",4220,11.4097532310452,0
"7610",19974,5.98801030119655,0
"7611",16512,6.54531582020805,0
"7612",14015,6.7605792583344,10
"7613",8456,9.47382880293741,0
"7614",16248,13.7728578050839,0
"7615",1240,9.43259828276916,10
"7616",4147,14.5237024332593,0
"7617",9005,8.99588642237527,0
"7618",7710,6.82241054629134,0
"7619",12014,9.11633921571356,0
"7620",7853,9.87112663210401,0
"7621",14828,6.73673333072464,0
"7622",4463,9.50344012020748,10
"7623",3425,5.89150209377152,5
"7624",25760,6.13292780265321,5
"7625",4877,18.2250186053782,25
"7626",4694,10.8266013434871,0
"7627",10454,9.37556705859949,0
"7628",1103,8.64853102027177,0
"7629",12053,8.93469618148947,0
"7630",14757,18.7534838983383,0
"7631",3125,8.82301587097627,25
"7632",23128,9.72506608846941,10
"7633",9018,9.36213099311087,0
"7634",11716,15.2017310002651,0
"7635",11595,10.1518900724787,0
"7636",24808,9.53741139540445,0
"7637",19179,9.60357759029917,0
"7638",27727,6.11008096525042,0
"7639",19650,9.87050448335672,0
"7640",17362,8.74229729016777,0
"7641",22857,10.7356969192814,0
"7642",26700,9.87125852328246,15
"7643",25676,9.53276179498996,0
"7644",21638,6.41036152112143,5
"7645",27768,9.87004887628203,0
"7646",24560,10.8173216512099,0
"7647",26766,11.3586960667396,0
"7648",26862,9.87004887628203,0
"7649",22512,27.2196055576321,25
"7650",22928,11.5853494129729,0
"7651",27310,9.86606697528852,0
"7652",27942,9.06111018352704,0
"7653",26124,15.2513801582792,0
"7654",17629,11.202475277921,0
"7655",25786,9.86606697528852,0
"7656",24787,10.7066624781884,0
"7657",11401,8.07338914916475,0
"7658",15279,9.47635971212761,5
"7659",10457,7.72545149737492,0
"7660",9173,5.90125726381729,0
"7661",12319,5.9574378467921,5
"7662",4247,9.88016259164623,0
"7663",15521,8.14221019838501,10
"7664",22487,7.61577419100979,0
"7665",6469,11.881449206603,0
"7666",20861,10.8917072870081,10
"7667",15462,12.9108145379865,0
"7668",17718,6.53523522448971,0
"7669",4879,10.0645397091199,0
"7670",15542,13.0048046670776,0
"7671",7460,7.06517428999887,5
"7672",11577,9.69517920519677,10
"7673",7619,9.05132417520333,0
"7674",23007,9.59910169783884,0
"7675",11087,9.76580037078365,0
"7676",17449,10.0085241686884,0
"7677",18955,9.87010394467218,0
"7678",20705,11.1558735509752,12
"7679",21765,9.53741139540445,0
"7680",3265,14.6156265592369,0
"7681",29249,10.0390717045023,0
"7682",18330,9.84514583376724,0
"7683",24046,12.4139918752932,0
